120
1,0,0,0,0,1000000,1.2E13,1.0E13,1.0E13,1.0E13,7.0E12,2000000.0,600000.0,600000.0,600000.0,2500000.0,
2,0,0,0,0,821667,1.99999E13,1.599997E13,1.599997E13,1.599985E13,9.999875E12,2300000.0,690000.0,690000.0,10.0,2875000.0,
3,0,0,0,0,879184,2.7999785E13,2.19999355E13,2.19999355E13,2.19998499995E13,1.299963264996E13,2645000.0,793499.9999999999,793499.9999999999,10.0,10.0,
4,0,0,0,0,940727,3.599965275E13,2.7999895825E13,2.7999895825E13,2.7999849999E13,1.59994216453E13,3041749.9999999995,912524.9999999998,912524.9999999998,10.0,10.0,
5,0,0,0,0,1006578,4.39995006625E13,3.399985019875E13,3.399985019875E13,3.39998499985E13,1.899908298308E13,3498012.499999999,1049403.7499999998,1049403.7499999998,10.0,10.0,
6,0,0,0,0,1077038,5.1999325761875E13,3.99997977285625E13,3.99997977285625E13,3.9999849998E13,2.199859982514E13,4022714.3749999986,1206814.3124999995,1206814.3124999995,10.0,10.0,
7,0,0,0,0,1152431,5.999912462615625E13,4.5999737387846875E13,4.5999737387846875E13,4.59998499975E13,2.499795360184E13,4626121.531249998,1387836.4593749994,1387836.4593749994,10.0,10.0,
8,0,0,0,0,1233101,6.799889332007969E13,5.199966799602391E13,5.199966799602391E13,5.1999849997E13,2.799712385102E13,5320039.760937497,1596011.9282812492,1596011.9282812492,10.0,10.0,
9,0,0,0,0,1319418,7.599862731809164E13,5.799958819542749E13,5.799958819542749E13,5.79998499965E13,3.099608804568E13,6118045.725078121,1835413.7175234365,1835413.7175234365,10.0,10.0,
10,0,0,0,0,1411777,8.399832141580539E13,6.399949642474162E13,6.399949642474162E13,6.3999849996E13,3.39948214039E13,7035752.583839838,2110725.7751519517,2110725.7751519517,10.0,10.0,
11,0,0,0,0,1510601,9.19979696281762E13,6.999939088845286E13,6.999922147521286E13,6.99998499955E13,3.699346609748E13,8091115.471415813,2427334.6414247444,10.0,10.0,10.0,
12,0,0,0,0,1616343,9.999756507240262E13,7.599926952172078E13,7.599885893047286E13,7.5999849995E13,3.999201592002E13,9304782.792128185,2791434.837638456,10.0,10.0,10.0,
13,0,0,0,0,1729487,1.0799709983326302E14,8.19991299499789E13,8.199827704649286E13,8.19998499945E13,4.299046423024E13,10000.0,3210150.063284224,10.0,10.0,10.0,
14,0,0,0,0,1850551,1.1599709933326302E14,8.799896944247573E13,8.799744689223286E13,8.7999849994E13,4.598880392222E13,11500.0,3691672.5727768573,10.0,10.0,10.0,
15,0,0,0,0,1980090,1.2399709875826302E14,9.39987848588471E13,9.399633656113286E13,9.39998499935E13,4.898702739276E13,13224.999999999998,4245423.458693385,10.0,10.0,10.0,
16,0,0,0,0,2118696,1.3199709809701302E14,9.999857258767416E13,9.999491089583286E13,9.9999849993E13,5.198512650586E13,15208.749999999996,4882236.977497392,10.0,10.0,10.0,
17,0,0,0,0,2267005,1.3999709733657552E14,1.0599832847582528E14,1.0599313119069286E14,1.059998499925E14,5.49830925572E13,17490.062499999993,5614572.524122001,10.0,10.0,10.0,
18,0,0,0,0,2425695,1.4799709646207238E14,1.1199804774719908E14,1.1199095486539286E14,1.11999849992E14,5.79809162319E13,20113.57187499999,6456758.402740301,10.0,10.0,10.0,
19,0,0,0,0,2595494,1.5599709545639378E14,1.1799772490927894E14,1.1798833511429286E14,1.179998499915E14,6.09785875642E13,23130.607656249987,7425272.163151345,10.0,10.0,10.0,
20,0,0,0,0,2777179,1.639970942998634E14,1.2399735364567078E14,1.2398522052099286E14,1.23999849991E14,6.397609588946E13,26600.198804687483,8539062.987624045,10.0,10.0,10.0,
21,0,0,0,0,2971582,1.7199709296985347E14,1.299969266925214E14,1.2998155464421286E14,1.299998499905E14,6.697342979712E13,30590.228625390602,9819922.43576765,10.0,10.0,10.0,
22,0,0,0,0,3179593,1.7999709144034203E14,1.3599643569639962E14,1.3597727556563286E14,1.3599984999E14,6.99705770779E13,35178.76291919919,10000.0,10.0,10.0,10.0,
23,0,0,0,0,3402165,1.8799708968140388E14,1.4199643519639962E14,1.4197231540005288E14,1.419998499895E14,7.296752466812E13,40455.57735707906,11500.0,10.0,10.0,10.0,
24,0,0,0,0,3640317,1.95997087658625E14,1.4799643462139962E14,1.4796659976235288E14,1.47999849989E14,7.596425858922E13,46523.913960640915,13224.999999999998,10.0,10.0,10.0,
25,0,0,0,0,3895139,2.039970853324293E14,1.5399643396014962E14,1.5396004719125288E14,1.539998499885E14,7.89607638844E13,53502.50105473705,15208.749999999996,10.0,10.0,10.0,
26,0,0,0,0,4167799,2.1199708265730425E14,1.5999643319971212E14,1.5995256852387288E14,1.59999849988E14,8.195702455046E13,61527.8762129476,17490.062499999993,10.0,10.0,10.0,
27,0,0,0,0,4459545,2.1999707958091044E14,1.65996432325209E14,1.6594406621341288E14,1.659998499875E14,8.495302346292E13,70757.05764488973,20113.57187499999,10.0,10.0,10.0,
28,0,0,0,0,4771713,2.2799707604305756E14,1.719964313195304E14,1.7193443359571288E14,1.71999849987E14,8.794874229922E13,81370.61629162318,23130.607656249987,10.0,10.0,10.0,
29,0,0,0,0,5105733,2.3599707197452675E14,1.7799643016300003E14,1.7792355408957288E14,1.779998499865E14,9.094416145424E13,93576.20873536666,26600.198804687483,10.0,10.0,10.0,
30,0,0,0,0,5463134,2.439970672957163E14,1.839964288329901E14,1.8391130032987288E14,1.83999849986E14,9.393925995006E13,107612.64004567165,30590.228625390602,10.0,10.0,10.0,
31,0,0,0,0,5845553,2.519970619150843E14,1.8999642730347866E14,1.8989753323169288E14,1.899998499855E14,9.693401534092E13,123754.5360525224,35178.76291919919,10.0,10.0,10.0,
32,0,0,0,0,6254742,2.599970557273575E14,1.959964255445405E14,1.9588210097127288E14,1.95999849985E14,9.992840360954E13,142317.71646040076,40455.57735707906,10.0,10.0,10.0,
33,0,0,0,0,6692574,2.679970486114717E14,2.0199642352176162E14,2.0186483788285288E14,2.019998499845E14,1.0292239905672E14,163665.37392946085,46523.913960640915,10.0,10.0,10.0,
34,0,0,0,0,7161054,2.75997040428203E14,2.0799642119556594E14,2.0784556326923288E14,2.07999849984E14,1.0591597418518E14,188215.18001887997,53502.50105473705,10.0,10.0,10.0,
35,0,0,0,0,7662328,2.83997031017444E14,2.1399641852044088E14,2.1382408010673288E14,2.139998499835E14,1.0890909957284E14,216447.45702171195,61527.8762129476,10.0,10.0,10.0,
36,0,0,0,0,8198691,2.919970201950711E14,2.1999641544404706E14,2.1980017364287288E14,2.19999849983E14,1.1190174373746E14,248914.5755749687,70757.05764488973,10.0,10.0,10.0,
37,0,0,0,0,8772599,2.999970077493424E14,2.259964119061942E14,2.2577360988353288E14,2.259998499825E14,1.148938729936E14,286251.761911214,81370.61629162318,10.0,10.0,10.0,
38,0,0,0,0,9386681,3.0799699343675425E14,2.3199640783766338E14,2.3174413395039288E14,2.31999849982E14,1.1788545129806E14,329189.52619789605,93576.20873536666,10.0,10.0,10.0,
39,0,0,0,0,10043749,3.1599697697727794E14,2.3799640315885294E14,2.3771146830001288E14,2.379998499815E14,1.208764400838E14,378567.95512758044,107612.64004567165,10.0,10.0,10.0,
40,0,0,0,0,10746811,3.239969580488802E14,2.4399639777822094E14,2.4367531080311288E14,2.43999849981E14,1.2386679808426E14,435353.1483967175,123754.5360525224,10.0,10.0,10.0,
41,0,0,0,0,11499088,3.3199693628122275E14,2.4999639159049412E14,2.4963533266569288E14,2.499998499805E14,1.268564811452E14,500656.1206562251,142317.71646040076,10.0,10.0,10.0,
42,0,0,0,0,12304024,3.399969112484167E14,2.559963844746083E14,2.5559117616727288E14,2.5599984998E14,1.2984544202022E14,575754.5387546588,163665.37392946085,10.0,10.0,10.0,
43,0,0,0,0,13165306,3.4799688246068975E14,2.6199637629133962E14,2.6154245223173288E14,2.619998499795E14,1.3283363015668E14,662117.7195678576,188215.18001887997,10.0,10.0,10.0,
44,0,0,0,0,14086877,3.5599684935480375E14,2.6799636688058062E14,2.6748873778275288E14,2.67999849979E14,1.3582099146242E14,761435.3775030362,216447.45702171195,10.0,10.0,10.0,
45,0,0,0,0,15072958,3.639968112830349E14,2.7399635605820778E14,2.7342957289885288E14,2.739998499785E14,1.3880746806E14,875650.6841284916,248914.5755749687,10.0,10.0,10.0,
46,0,0,0,0,16128065,3.719967675005007E14,2.79996343612479E14,2.7936445771979288E14,2.79999849978E14,1.4179299801982E14,1006998.2867477653,286251.761911214,10.0,10.0,10.0,
47,0,0,0,0,17257030,3.799967171505864E14,2.859963292998909E14,2.852928491106929E14,2.859998499775E14,1.4477751507692E14,1158048.02975993,329189.52619789605,10.0,10.0,10.0,
48,0,0,0,0,18465022,3.879966592481849E14,2.9199631284041456E14,2.912141570533929E14,2.91999849977E14,1.4776094832762E14,1331755.2342239195,378567.95512758044,10.0,10.0,10.0,
49,0,0,0,0,19757574,3.959965926604232E14,2.979962939120168E14,2.971277407499329E14,2.979998499765E14,1.50743221906E14,1531518.5193575073,435353.1483967175,10.0,10.0,10.0,
50,0,0,0,0,21140604,4.0399651608449725E14,3.039962721443594E14,3.030329043942329E14,3.03999849976E14,1.5372425463446E14,1761246.2972611333,500656.1206562251,10.0,10.0,10.0,
